"`_id`","title","author","publisher","`date`","price","content","category","score"
11,혼자가 혼자에게,이병률 저,달,"2019년 09월","15,500원","이병률 시인이 혼자 있고, 혼자 걷고, 혼자 바라본, 혼자의 시선들 전 세계 80여 개국을 다니며 이국적인 풍경을 담아낸 여행산문집 『끌림』 『바람이 분다 당신이 좋다』와 국내 전국 팔도를 넘나들며 만난 풍경과 사람들의 이야기를 담은 『내 옆에 있는 사람』. 세 권의 산문집으로 독자들의 사랑을 받아온 이병률 작가가 신작 산문집 『혼자가 혼자에게』를 펴낸다. 이른바 ‘여행 삼부작’을 완성한 이후 5년 만에 펴내는 산문집이다. 작가는 세 권의 여행산문집을 펴내는 십여 년이 넘는 시간 혹은 그 이상을 참으로 부지런히 여행을 떠났다. 덕분에 작가의 책을 읽으며 수많은 독자들의 마음이 설레었으며, 여러 번 사랑에 빠졌고, 짐을 싸서 어딘가로 떠났다. 이후에도 작가는 타고난 여행가의 유전자를 어찌할 수 없어 새로운 여행을 모색했다. 그간의 여행과는 다른 이번 여행은 특정한 지명도 없고 지도를 들여다봐도 나오지 않는 불모지이다. 바로 세상에 점점이 흩어진 수많은 혼자를 만나는 여행. 아주 오래 걸어도 모든 곳을 다 여행할 수 없는 곳. 여행하는 작가 역시 혼자인 채로 그대로다. 이 책 『혼자가 혼자에게』에서 이병률 작가는 자신을 ‘혼자 사람’으로 지칭한다. 그만큼 혼자 보내는 시간이 오래 길었고 그 시간을 누구보다 풍성하게 써 왔기 때문이다. 작가는 자연스럽게 혼자 있고, 혼자 여행하고, 혼자 걷고, 혼자 적막의 시간에 놓인다. 사람들 속에 있더라도 짬짬이 혼자의 시간을 부러 만들어내는 사람. 사람을 좋아하는 작가답게 시선은 언제나 사람을 향하지만 그 가운데서도 혼자 있는 이에게 좀더 마음이 기운다. 그들이 길러내는 풍성한 시간에 호기심이 간다.",한국 에세이,"10.0"
12,당신은 뇌를 고칠 수 있다,톰 오브라이언 저/이시은 역,브론스테인,"2019년 08월","19,800원","아침에 일어나면 안개가 낀 것처럼 머릿속이 멍하다면?활기찬 하루 대신 만성 피로가 가득한 하루를 보내고 있다면?30년 넘게 뇌 건강, 면역 질환을 연구해온 톰 브라이언 박사,그가 알려주는 1주일에 1시간만으로 건강한 뇌 만드는 방법! 머릿속에 안개가 낀 것처럼 흐릿하여 자주 집중력이 떨어지고 기억해야 할 사실을 잊어버리거나 몸이 피곤하여 찌뿌둥한 적이 있을 것이다. 피로 때문에 그런가보다 하고 넘어가곤 하지만 이런 현상이 은근히 지속적으로 반복되어 나타나곤 한다. 원인을 따져보면 여러 가지 있겠지만 그 중에 가장 큰 원인은 뇌 건강이다. 뇌가 건강하지 않으면 뇌가 안개 낀 것처럼 흐릿해지며 건강, 생산성, 집중력, 수면의 질이 떨어지기 때문이다. 톰 브라이언 박사는 이 책 『당신은 뇌를 고칠 수 있다』를 통해 뇌 건강을 개선하기 위해 구체적인 단계를 밟아갈 수 있는 방법을 제시하고 동기를 부여한다. 이 책은 일시적인 개선책이 아니라 근본적인 문제 해결책을 제시하고 있다. 뇌 기능에 영향을 주는 환경적 요인, 문제 해결을 위해 자신의 뇌 기능과 문제를 알아보는 방법, 데이브 아스프리(『최강의 레시피』 저자)와 JJ 버진(『777 다이어트』 저자) 등 유명한 베스트셀러 건강 전문가들이 공유한 건강 레시피를 통해 생활습관의 변화를 일으켜 뇌 건강을 회복시키는 방법을 전달한다. 이 책은 다양한 뇌 건강에 관한 정보를 제공한다. 그렇지만 그 수많은 방법을 처음부터 모두 무리하게 지키려고 할 필요는 없다. 톰 브라이언 박사가 서문에 적은 것처럼 1주일에 1시간만 투자하여 우리의 나쁜 생활습관을 바꾸어갈 수 있다면 이 작은 변화만으로 건강한 뇌로 회복되는 놀라운 경험을 할 수 있을 것이다.",건강에세이/건강기타,"7.0"
13,설민석의 한국사 대모험 11,"스토리박스,설민석 글/정현희 그림/태건 역사 연구소 감수",아이휴먼,"2019년 08월","12,000원","고구려의 부마로서 태학에 입학하게 된 온달!과연 온달은 모두에게 인정받는 진정한 부마가 될 수 있을까요?최고의 교육기관 태학 / 고구려인의 생활 모습 / 삼국의 치열한 주도권 싸움고구려의 태학에서 새로운 인물들과 함께 펼치는 한국사 대모험!수많은 우여곡절 끝에 드디어 부마가 된 온달. 하지만 고구려의 귀족들은 출신조차 알 수 없는 온달을 고구려의 부마로 인정할 수 없다고 합니다. 귀족들의 권세에 눌려 강력한 왕권을 갖지 못했던 고구려의 평원왕은 어쩔 수 없이 신하들이 내건 ‘태학 수석 졸업’이라는 부마의 조건을 받아들일 수밖에 없었습니다. 그렇게 온달은 독립운동에 목숨을 바친 공갈이를 대신해 역사 여행을 같이하게 된 공갈의 아들 공칠과 함께 고구려 최고 교육기관인 태학에 입학하게 됩니다.흥미진진한 스토리와 초등학생들에게 꼭 필요한 한국사 지식을 담은 『설민석의 한국사 대모험』 시리즈의 11번째 이야기가 출간되었습니다. 11권에서는 우리의 주인공 온달이 모두가 인정하는 부마로 거듭나기 위해 고구려에서의 생활을 시작하는 모습을 그리고 있습니다. 태학을 1등으로 졸업하겠노라 큰소리쳤지만, 시작부터 온달의 앞날이 밝아 보이지는 않습니다. 고위 귀족 가문의 자제들이자 실력 또한 뛰어난 고진표, 연개문, 대조연, 이 태학 3인방은 평민 출신인 온달에게 사사건건 시비를 걸며 온달을 골탕 먹일 계획만 세웁니다. 무시무시하게 생긴 태학 학생 대표 문덕은 온달과 공칠에게 엄격하기만 합니다. 게다가 그동안 온달의 든든한 조력자였던 설쌤과 평강은 이제 적극적으로 온달을 돕거나 지켜주기가 어려워졌습니다. 고구려에 대해서는 아는 것도 거의 없고, 아직은 다른 태학생들에 비해 실력이 부족한 온달은 과연 태학을 무사히 졸업할 수 있을까요?그동안 역사 바보 온달을 고구려 공주의 남편으로 만들기 위해 고조선부터 일제강점기까지 종횡무진 누비며 역사 여행을 했던 설쌤 일행은 이제 고구려에 정착해 새로운 모험을 시작합니다. 온달의 태학 생활을 통해서 당시 고구려인들의 생활 모습을 자세하게 알아보고, 나아가 고구려, 백제, 신라가 치열하게 경쟁한 삼국 시대에 대해서도 배울 수 있습니다.또한 『설민석의 한국사 대모험 11』에는 ‘설민석 선생님의 한국사 더보기’, ‘온달과 평강의 한국사 Q&A’, ‘로빈이의 한국사 인물 탐구’ 등 새로운 모습의 학습 자료들이 실려 있습니다. 만화에 나오는 한국사 지식을 더 깊이 알아보는 학습 자료와 한국사능력검정시험에 대비할 수 있는 문제 풀이를 통해, 한국사를 처음 시작하는 어린이들은 물론, 한국사를 본격적으로 공부하고자 하는 초등 고학년 친구들도 충분히 만족할 수 있도록 했습니다. 모두에게 당당히 인정받는 부마가 되기 위해 노력하는 온달과 남모르게 온달을 돕는 설쌤, 평강, 로빈이 펼쳐가는 고구려에서의 새로운 대모험을 기대해주세요!",학습만화,"9.6"
14,죽음의 에티켓,롤란트 슐츠 저/노선정 역,스노우폭스북스,"2019년 09월","15,800원","『죽음의 에티켓』은 누구나 겪을 죽음의 전 과정을 간접적으로 경험해 볼 수 있도록 기획된 독특한 책이다. 한 번도 나 자신의 죽음인 적 없는, 가족이나 친지, 다른 사람의 일이었던 죽음. 때문에 계획하거나 준비하는 일 따위는 모른다. 거의 대다수의 사람이 죽음에 대해 알지 못한다. 하지만 죽음은 탄생과 한 쌍을 이룬다. 그것은 거역할 수 없는 자연의 섭리다. 이 책에는 네 가지 방식으로 진행되는 각각의 죽음의 전개가 실화로써 제공된다. 5살, 암으로 죽음을 맞이한 어린 아이, 인생 샷을 찍겠다며 건물 난간에 올랐던 29살 청년, 요양원의 80세 할머니, 그리고 가족들에 둘러싸인 채 집에서 죽음을 맞이한 당신. 저자는 이들 네 사람의 죽음의 단계를 매우 면밀하고 자세하게 다뤘다. 이로써 죽음이 어떻게 각 개인의 삶만큼이나 독특한 저마다의 방식으로 진행되는지 인식하게 된다. 언론에서 집중한 책의 집필 방식은 이 책이 ‘나, 그리고 당신’이라는 화법으로 독자를 죽음의 주인공으로 만든다는 점이다. 죽음을 옆에서 엿보는 게 아니라 바로 앞에서, 실제 나 자신이 겪고 있는 일로써 이해하도록 기획된 것이다. 이런 집필 방식은 매우 독특해서 읽는 이를 때로는 저 바닥에서 솟는 뜨거운 눈물에, 때로는 잠시 하늘을, 때로는 숨 막히는 숭고함으로 끌고 간다. 이로써 독자는 다음의 사실을 깨닫게 된다. 죽음이 실제 내게 일어날 일이라는 완전히 인식. 삶이 오직 나 자신의 방식대로 흘렀듯 죽음의 준비 또한 주도적이어야 한다는 생각. 끝이 있다는 것, 내 삶이 완전히 무한하지 않다는 것으로부터 후회 없는 오늘과 생을 살겠다는 찬란한 의지. 미뤄 둔 계획과 목표들, 더 나은 사람으로 살아야 할 분명한 이유. 내가 남기고 갈 사랑하는 사람들을 오늘 더 열렬히 사랑할 것. 책의 각 단락들은 죽음이라는 확실한 종결로부터 삶을 더 찬란하게 만든다. 또한 남겨진 이들이 겪을 감정과 사소하지만 분명한 슬픔, 그것이 어떤 이겨내야 할 숙제나 사명이 아니라 지극히 당연하며 자연스러운 것으로 납득시키고 이해시켜 끝없는 평온을 갖게 한다.",인문/교양 일반,"8.5"
15,추리 천재 엉덩이 탐정 8,트롤 글그림/김정화 역,미래엔아이세움,"2019년 07월","12,000원","때론 젠틀하게, 때론 큐트하게, 때론 시크하게! 추리 천재, 엉덩이 탐정이 해결 못 하는 사건은 없다!어느 날, TV에서 본 듯한 낯익은 의뢰인이 엉덩이 탐정 사무소의 문을 두드린다. 모자를 깊게 눌러쓴 의뢰인이 탁자 위에 내민 것은…… 바로 ‘괴도 유’가 보낸 예고장! 과연, 이번에도 엉덩이 탐정은 괴도 유를 막을 수 있을까? 이번 사건도 IQ 1,104의 엉덩이 탐정이 척척 해결합니다!",그림책,"8.6"
16,베스트 셀프,마이크 베이어 저/강주헌 역,안드로메디안,"2019년 09월","18,700원","뉴욕 타임즈 베스트셀러제니퍼 로페즈, 조 조나스, 필 맥그로 박사 극찬토크쇼 [닥터 필]의 ‘코치 마이크’가 알려주는 최고의 자신이 되는 방법!지금의 당신은 진정으로 원하는 당신인가? 지금의 삶은 진정으로 원하는 삶인가? 당신은 하루하루를 최고의 자아로서 살고 있는가? 오늘 당신은 무엇을 바꿀 수 있는가? 위의 질문들에 어떻게 대답하겠는가? 당신의 일상적인 삶에 대해 생각해보자. 하루하루 성장하고 있는가, 아니면 무계획적으로 살아가고 있는가? 당신의 하루는 진실한 자아에 충실한 일과 인간관계로 충만한가, 아니면 책무라는 짐에 짓눌린 채 지내는가? 더 나은 삶을 꿈꾸고 있다면, 지금이 그 꿈을 현실로 바꾸려고 시도할 때이다. 이 책, 『베스트 셀프』는 당신에게 그 방법을 가르쳐줄 것이다. 라이프 코치이자 변화 촉진자로서, 마이크 베이어는 정직함과 명쾌함으로 삶이 개선되는 놀라운 모습을 보여주었다. 마이크 베이어도 역경을 딛고 일어섰기 때문에 삶의 어려움을 누구보다 깊이 이해하지만, 변화가 가능하다는 것도 경험적으로 매우 잘 알고 있다. ‘코치 마이크’로 알려진 마이크 베이어는 헐리우드 스타부터 경영자까지 모두에게 최고의 자신으로 살아가는 방법을 찾도록 도와준다. 이 책의 독자들은 저자 마이크 베이어가 던지는 “당신의 핵심 가치는 무엇인가?”, “매일 밤, 잠자리에 들어설 때 아침에 눈을 떴을 때보다 더 많은 것을 배웠다는 기분인가?”, “두려움과 외부 시선 때문에 나 자신의 건강을 도외시하는 경향이 있는가?” 등과 같이 중요하지만 까다로운 질문을 통해, 우리는 최고의 자아와 반(反)자아를 찾아낼 수 있다. 『베스트 셀프』는 삶의 일곱 영역(SPHERES), 사회적 삶, 개인적 삶, 건강, 교육, 인간관계, 고용, 영성의 개발을 각각의 챕터로 다룬다는 점에서 코치 마이크가 알려주는 변화의 방법들을 쌍방향적으로 쉽게 집약하고, 변화를 원하는 사람의 욕구를 자극하는 데 큰 도움을 준다. 마이크 베이어는 이 책에 있는 인생에서 중요한 질문들과 자기 점검을 위한 평가를 반드시 활용하라고 권한다. 이를 통해 진정성 있게 행동하고, 당신을 방해하는 것들을 인정하며, 열정적인 삶을 충만하게 만끽하며 살아가라고 조언을 전하고 있다.",처세술/삶의 자세,"8.0"
17,정재승의 인간탐구보고서 1,"정재은,이고은 글/김현민 그림/정재승 기획",아울북,"2019년 09월","14,000원","인간의 뇌에서 외계인의 눈으로 아이들의 마음을 읽어요! “제가 만약 단 한 권의 어린이 책을 낸다면, 그 책은 우리의 마음을 헤아릴 수 있는 뇌과학을 아이들에게 가르쳐 줄 수 있는 책이었으면 하고 생각했습니다.” 정재승 교수의 아주 특별한 지식교양 과학동화! [정재승 교수가 말하는 기획의도] -뇌과학은 내가 누구인지 알고, 나아가 내 주변의 사람을 이해하는데 굉장히 중요한 이해의 실마리를 제공합니다. 저희 딸이 굉장히 어렸을 때, 인터넷 주소가 외워지지 않으니까 막 짜증을 낸 적이 있어요. 그래서 “원래 사람은 한 번에 7개 이상의 아이템을 기억하지 못한다.”라고 말해 줬더니, “내가 이걸 외우지 못하는 건 당연한 거구나.” 그러면서 이해하더라고요. 또 작은 아이가 자신이 부모님에게 언니에 비해 공평한 대우를 받지 못한다는 얘기를 해서, 두 아이를 불러 놓고 “우리 인간의 뇌에는 나와 내 형제들을 부모가 동등하게 대하는지를 비교하는 ‘뇌섬’이라는 곳이 따로 있다. 그래서 너희가 아무리 질투하지 않고 참으려고 해도, 원래 우리 뇌는 그렇게 작동하는 거니까 언니랑 동생이랑 비교하는 것에 대해서 죄책감을 느끼지 말고, 공평하지 않다고 생각하는 게 있다면 엄마아빠에게 말해라.” 그렇게 말했더니 아이들이 이 상황을 이해하며 서로 화해도 하더라고요. 이러한 모습을 보며 아이들이 어렸을 때 아이들을 위한 어린이 책 또는 청소년 책을 한번 내 보고 싶다는 생각을 했습니다. 그래서 제가 만약에 단 한 권의 어린이 책을 내야 한다면 그 책은 우리의 마음을 헤아릴 수 있는 뇌과학을 아이들에게 가르쳐 줄 수 있는 책이었으면 했고요. 우리는 뇌과학에 대해서 고등학교를 졸업할 때까지 한 번도 제대로 배우지 않아요. 그런데 내가 누구이고 내가 좋아하는 친구들은 왜 저렇게 행동하고 우리가 함께 사는 주변의 이웃들, 우리 사회는 왜 이렇게 돌아가는가를 이해하는 데 있어서 뇌과학은 굉장히 중요한 이해의 실마리를 제공합니다. 그렇기 때문에 아이들한테 뇌과학을 일찍부터 가르쳐 주면 자기 감정도 잘 다스릴 수 있고, 친구들이 왜 저렇게 행동하는지 이해심도 깊어질 거예요. 그래서 ‘아이들에게 뇌과학을 굉장히 재밌고 흥미롭게 가르쳐 주면 좋겠다.’ 라는 생각이 들어 이번 책을 기획하게 되었습니다. 『인간 탐구 보고서』를 한마디로 정의하면… 호기심의 주크박스 같은 거예요. 아이들이 어렸을 때 하는 고민들의 대부분은 사실 뇌를 잘 이해하면 해답을 얻을 수 있습니다. ‘나는 왜 이럴 때 이런 감정이 들지? 나는 왜 때로는 누군가와 싸우고, 내 충동을 억제하지 못하기도 하고, 하지 말라는 일을 더 하고 싶기도 할까? 저 친구는 왜 저렇게 행동하지? 부모님은 왜 우리한테 이런 얘기를 하지?’ 우리가 어렸을 때 갖는 질문들의 대부분은 아이들에게 마음과 그 마음을 담아내는 그릇인 뇌를 설명해 주면 꽤 많은 것들이 설명이 됩니다. 그래서 저는 『인간 탐구 보고서』가 우리가 진짜 궁금해 하는 호기심과 질문들에 대한 주크박스라는 생각이 들어요. 평소에 가졌던 질문들을 책 안에 집어넣으면, 뇌과학을 통해서 근사한 답들이 튀어나오는 그런 주크박스인 거죠. 그래서 아이들도 ‘뇌과학이 어려운 학문이 아니라 나와 친구를 이해하는 지도 같은 거구나.’ 이렇게 받아들이면 좋겠습니다. 1권의 주제는 ‘외모’, 2~3권에는 ‘기억’과 ‘감정’ 등 흥미로운 주제들이 계속됩니다. 누구나 외모에 민감합니다. 사실은 너무 당연하다고 생각하지만 되게 신기한 일이기도 하거든요, 왜냐하면 우리 눈에는 원숭이나 고릴라들의 얼굴이 다 비슷하게 생겼잖아요. 그러나 그들 사이에서는 어떤 원숭이가 더 멋있고 근사한지를 서로 아주 섬세하게 파악하고 서로 비교도 하고 경쟁도 할 거예요. 인간도 마찬가지입니다. 외계인의 시선으로 본다면 눈, 코, 입이 비슷하게 생겼는데 누가 좀 더 예쁘고 누가 좀 더 근사하게 생겼는지를 왜 저토록 비교하고 집착하는지 굉장히 신기할 수도 있을 거예요. 물론 그것이 우리를 과도한 외모지상주의로 이끌기도 하지만, 또 그러는 과정에서 다른 사람의 감정을 섬세하게 읽어 내기도 하고, 표정을 통해서 그들을 이해하기도 하는 것들이 모두 외모 안에 담겨 있는 것 같아요. 그래서 인간이 왜 이렇게 외모에 집착하느냐를 통해서, 서로 상대를 이해하는 마음들이 어떻게 생겨나는지를 아이들이 이해할 수 있으면 좋겠다는 생각이 들어서 과감하게, 아이들이 너무나도 흥미로워할 내용이기도 한 외모를 1권의 주제로 삼았습니다. 2권과 3권에서는 각각 ‘기억’과 ‘감정’을 다룹니다. 사실은 우리가 우리 스스로에 대해서 가장 궁금한 요소이기도 하죠. 우리가 누구에게 흥미를 느끼고, 누구랑 사랑에 빠지느냐 하는 내용들은 아주 흥미로운 내용들이거든요. 그래서 처음 이야기는 외모로 시작하지만, 이 이야기는 복잡하고 다양한 인간의 다양한 면들을 끊임없이 계속 다룰 예정입니다. 앞으로의 이야기를 더 흥미롭게 기대해 주셔도 좋습니다.",그림책,"9.9"
18,"2020 선재국어 기출실록",이선재 저,에스티유니타스,"2019년 09월","43,000원","『2020 선재국어 기출실록』 은 똑같은 기출문제라도 이를 수험에 적합한 방식으로 분류하고 가장 정확하고 이해하기 쉬우며 효율적인 해설을 더해 다른 기출문제집과 차별화된 책을 만들어 보자는 고민과 의도에 더하여 수험생 여러분의 합격을 앞당길 수 있는 새로운 학습법을 제시하고자 새롭게 태어났다. 체계적인 내용 정리로 완벽한 학습을 돕기 위해서 주관식 내용 정리 → OX 문제 → 기출문제 풀이의 3단계로 구성하고, 주관식 확인 문제를 통해 전 범위 이론을 정리하여 자신의 실력을 점검한 다음, 소주제가 시작되는 부분에 OX 문제를 배치하여 주관식 문제를 풀면서 정리한 이론을 한 번 더 확인한 뒤 기출문제를 풀면서 실전 감각을 기를 수 있게 하였다. 해설집에는 모든 기출문제의 발문과 정답 선택지를 수록하여 해설집만 보아도 주요 내용을 다시 한번 학습할 수 있도록 하였다. 또한 해설집의 발문과 정답 선택지에 첨삭 내용을 추가하여 문제의 출제 의도와 정답을 고르는 방법을 한눈에 파악할 수 있도록 하였다. 이제 최종 마무리 단계에서 해설집을 훑어보는 것만으로도 회독 효과를 누릴 수 있다.",경찰공무원(승진),"10.0"
19,유럽 도시 기행 1,유시민 저,생각의길,"2019년 07월","16,500원","유시민의 낯선 도시에게 말 걸기, 그 첫 번째 이야기 _ ‘인생은 너무 짧은 여행’이란 말에 끌려 시작한 유럽 탐사 아테네 플라카지구, 로마의 포로 로마노, 이스탄불 골든 혼, 파리 라탱지구, 빈의 제체시온, 부다페스트 언드라시 거리, 이르쿠츠크 데카브리스트의 집, 이런 곳에 가고 싶었다. 다른 대륙에도 관심이 없지는 않았지만, 스무 살 무렵부터 내 마음을 설레게 만든 곳은 주로 유럽의 도시들이었다. 그곳 사람들이 훌륭한 사회를 만들어 좋은 삶을 산다고 생각했기 때문이다. 그들은 어떻게 더 자유롭고 너그럽고 풍요로운 사회를 만들 수 있었을까? 이 질문에 대한 답을 찾으려고 닥치는 대로 책을 읽다가 소설보다 더 극적인 역사의 사건들을 만났고, 그 주인공들이 살고 죽은 도시의 공간을 알게 되었다. 삶의 환희와 슬픔, 인간의 숭고함과 비천함, 열정의 아름다움과 욕망의 맹목성을 깨닫게 해주었던 사람과 사건의 이야기를 그곳에 가서 들어보고 싶었다. 유럽 도시 기행 시리즈의 1권인 이 책에는 각기 다른 시대에 유럽의 문화수도 역할을 했던 아테네, 로마, 이스탄불, 파리 이야기를 담았다. 이 네 도시에 살았던 사람들이 이룩한 정치적·사회적·문화적 성취는 유럽뿐만 아니라 인류 문명 전체를 크게 바꾸었다. 앞으로는 지리적으로 가까운 도시 넷을 한 권에 묶으려고 한다. 특별한 사유가 생기지 않는다면, 2권은 빈, 프라하, 부다페스트, 드레스덴을 다루게 될 것이다. _ 본문 중에서 인생은 너무 짧은 여행이란 말에 끌려 유럽 도시 기행을 시작했다고 말하는 저자. 5년이라는 시간을 거쳐 ‘유럽 도시 기행’ 시리즈 첫 번째 책이 출간되었다. 각 도시의 건축물과 거리, 광장, 박물관과 예술품이 들려주는 이야기에 귀 기울일 수 있도록 역사와 문화, 그리고 그에 얽힌 지식과 정보를 그만의 목소리로 담아낸 『유럽 도시 기행 1』은 아테네, 로마, 이스탄불, 파리 네 도시 이야기를 담았다.",인문/교양 일반,"8.8"
20,돈의 감각,이명로(상승미소) 저,비즈니스북스,"2019년 08월","16,800원","“돈 센스는 타고나는 것이 아니라 기르는 것이다!” 1997년 IMF 외환위기, 2000년 닷컴버블, 2008년 금융위기, 그리고 2019년 현재… 급변하는 정세에 흔들리는 ‘경제 팔랑귀’들에게 팩트 기반의 통찰력을 키워주는 책! 최근 원 달러 환율이 1,200원으로 치솟고, 코스피 지수가 2,000포인트 이하로 붕괴하면서 경제위기에 대한 공포감이 시장을 휩쓸었다. 게다가 장기화된 한국과 일본의 무역 분쟁은 끝을 알 수 없어 경제에 불확실성이 증폭되고 있다. 10만 베스트셀러 『월급쟁이 부자들』의 작가이자 경제 분야의 최고 유튜버 상승미소(누적 조회수 600만 뷰)는 이럴 때일수록 돈의 감각을 키워야 한다고 말한다. 그가 말하는 돈의 감각이란 허황된 ‘감’과 남의 말에 의존하는 것이 아니라, 경제지표를 기준으로 통찰력 있게 상황을 바라보는 것이다. 그는 경제 흐름을 측정하는 핵심 지표로 통화량(돈의 양)을 꼽았는데, 이로 인한 신용의 수축과 팽창에 주목해야 한다고 강조했다. 이 외에도 인플레이션, 환율, 부채, 외환보유고 등의 경제지표를 해석하는 법과 미중 무역 분쟁, 한일 무역 분쟁 등 요동치는 글로벌 경제 상황 속에서 단단한 판단의 기준이 되어줄 돈에 대한 지식을 제공한다. 요즘같이 경제위기의 두려움이 팽배한 시기에는 섣부른 투자 테크닉을 따라 하기보다 경제에 대한 기본기를 탄탄히 다지는 것이 중요하다. ‘위기가 곧 기회다’라는 말이 있듯이, 1년 뒤 다가올 경제위기에서 흔들리지 않는 돈의 감각을 기르는 연습을 지금부터 시작해보자.",경제상식/경제이야기,"9.6"
21,빨강 머리 앤,루시 모드 몽고메리 저/박혜원 역,더모던,"2019년 05월","16,800원","“마릴라 아주머니, 내일은 아직 아무 실수도 저지르지 않은 새로운 날이에요!” “내 보증하마. 앤, 넌 내일도 실수를 수두룩이 저지를 거야.” 사랑스러운 사고뭉치 ‘앤 셜리’의 명랑하고 엉뚱한 성장소설 TV 애니메이션 원화와 함께 읽는 「더모던 감성클래식」 두 번째 이야기, 『빨강 머리 앤』 “앨리스 이래 가장 사랑스러운 아이”라는 마크 트웨인의 말마따나, 역대 최강의 러블리 캐릭터 ‘앤 셜리’ 이야기의 첫 권인 『빨강 머리 앤』(원제: 초록 지붕 집의 앤 Anne of Green Gables)이다. “주근깨 빼빼 마른~ 빨강 머리~”라는 주제곡이 절로 흥얼거려질 만큼 유명한 동명의 TV 애니메이션 원화를 ‘만화책’처럼 구성해 넣은 삽화 덕분에, 긴 분량의 완역본이지만 순식간에 읽을 수 있다. ‘초록 지붕 집’에 실수로 입양된 고아 소녀가 엉뚱한 상상력과 긍정의 에너지로 어려움들을 돌파해 가는, 세계에서 가장 유쾌한 성장소설이다. 캐나다 작가 루시 M. 몽고메리의 자전적 삶이 녹아 있어서 등장인물 묘사가 생생하고, 특히 서정적인 자연을 서술한 문장들이 탁월하다. 그래서 소설의 배경인 프린스에드워드 섬은 항상 팬들로 북적이고, 이 책은 TV 애니메이션 에피소드를 넘어서 꼭 읽어봐야 할 고전으로 꼽힌다. “너무 오래 슬픔에 빠져 있기엔 세상이 참 흥미롭지 않나요?” “이 길모퉁이를 돌면 무엇이 있을지 알 수 없지만, 전 가장 좋은 게 있다고 믿을래요!” 앤의 예쁜 상상력과 초긍정 에너지에 온 세상이 따듯해진다! 캐나다 프린스에드워드 섬의 시골 마을 에이번리, 거기서도 가장 외딴 농장에 사는 매슈와 마릴라 커스버트 남매에게 중대한 시련이 닥친다. 농장 일을 도울 남자아이를 입양하려고 했는데, 삐쩍 마른 빨강 머리 여자아이가 나타난 것! 아이는 이름이 ‘끝에 e가 붙는 앤’이지만 ‘코딜리어’라고 불러달라거나, ‘흰 사과꽃이 만발하고 개울 웃음소리가 들리는 초록 지붕 집’에서 살게 해주면 착한 아이가 되겠다는 엉뚱한 애원으로 마릴라의 혼을 쏙 빼놓는다. 하지만 “빨강 머리! 홍당무!” 소리에 발끈해서 린드 부인과 싸우는가 하면, 자수정 브로치를 훔쳤다는 의심까지 받게 되는데……. 가여운 앤이 초록 지붕 집에서 행복해질 수 있을까?",영화와 드라마 원작,"9.7"
